@relation 'project-weka.filters.unsupervised.attribute.Remove-R2-5-weka.filters.unsupervised.attribute.Remove-R34,38,40-weka.filters.unsupervised.attribute.Remove-R9-10,13-16,24-25,32-34,37-weka.filters.unsupervised.attribute.Remove-R3'

@attribute project {true,false}
@attribute Lexical_Diversity numeric
@attribute Pausality numeric
@attribute Word_Quantity numeric
@attribute Verb_Quantity numeric
@attribute Modifier_Quantity numeric
@attribute Sentence_Quantity numeric
@attribute Affect_Ratio numeric
@attribute Sensory_Ratio numeric
@attribute Average_Sentence_Length numeric
@attribute Average_Word_Length numeric
@attribute Content_Word_Diversity numeric
@attribute Redundancy numeric
@attribute Misspelled_Words numeric
@attribute You_References numeric
@attribute Self_References numeric
@attribute Pleasantness numeric
@attribute Activation numeric
@attribute Imagery numeric
@attribute Pos_Pleasantness_1dev numeric
@attribute Pos_Activation_1dev numeric
@attribute Pos_Imagery_1dev numeric
@attribute Neg_Activation_1dev numeric
@attribute Neg_Imagery_1dev numeric

@data
false,0.444444,1,36,10,6,2,0.055556,0,18,3.333333,0.9,8,0.055556,0.222222,0.111111,1.811731,1.590554,1.184615,0,0.076923,0,0.461538,0.846154
false,0.5,1,16,2,2,2,0.125,0,8,4.375,1,4,0.125,0,0.25,1.776067,1.616667,1.233333,0,0,0,0.5,0.5
false,0.5,1,2,0,0,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
false,0.5,1,10,4,2,2,0,0,5,2.6,1,1,0.2,0,0,1.557133,1.843233,1.066667,0,0.333333,0,0.333333,1
false,0.5,1,6,1,0,2,0,0,3,4,1,1,0.5,0,0,1.8462,1.7273,1,0,0,0,0,1
false,0.5,2,2,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
false,0.5,1,6,2,0,2,0,0.333333,3,3,1,1,0,0,0,2.1875,1.7889,2.2,0.5,0,0.5,0,0
false,0.5,1,16,2,2,2,0,0,8,2.25,1,3,0.5,0,0,1.6591,1.80435,1.25,0,0.25,0,0.25,0.75
false,0.425926,0,54,15,14,1,0,0,54,3.518519,0.9375,22,0.076923,0.222222,0.222222,1.81595,1.707756,1.311111,0,0.166667,0.055556,0.277778,0.722222
false,0.5,2,14,0,2,3,0,0,4.666667,3.428571,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,1,14,4,2,4,0,0,3.5,4.142857,1,1,0.5,0,0,2,2.1,2,0,0,0,0,0
false,0.5,1,4,0,2,2,0,0,2,2.5,1,1,0,0,1,1.9091,1.8889,1,0,0,0,0,1
false,0.25,0,12,0,0,1,0,0,12,3,0.5,4,0.333333,0,0,2,1.3846,1,0,0,0,1,1
false,0.5,4,4,2,0,1,0,0,4,6,1,0,0,0,0,1.7143,1.75,3,0,0,1,0,0
false,0.447368,1,38,4,8,12,0,0.157895,3.166667,3.473684,1,1.666667,0.055556,0.105263,0,1.712575,1.711125,1.2625,0,0.125,0.0625,0.3125,0.8125
false,0.454545,2,22,4,7,3,0,0,7.333333,3.818182,1,2.666667,0,0.363636,0.181818,1.859356,1.605822,1.6,0,0,0.111111,0.111111,0.555556
false,0.5,0,10,0,0,1,0,0,10,3.4,1,4,0,0,0,0,0,0,0,0,0,0,0
false,0.5,1,10,0,4,2,0.2,0,5,4,1,0,0,0,0,2.402767,2.026433,1.666667,0.666667,0.333333,0,0,0
false,0.5,1,14,4,0,4,0,0,3.5,3.857143,1,1.5,0,0,0,2.315167,1.885767,2.333333,0.666667,0.333333,0.666667,0.333333,0.333333
false,0.5,1,2,0,2,2,0,0,1,4,1,0,0,0,0,2.2857,1.8571,1,1,0,0,0,1
false,0.475,0,40,10,8,1,0,0.1,40,3.95,1,16,0.05,0.1,0,1.807729,1.617994,1.423529,0.058824,0.117647,0.058824,0.470588,0.588235
false,0.5,1.333333,6,2,0,3,0,0,2,1.333333,1,0,0.333333,0,0,2.3125,1.6143,1.2,0.5,0,0,0.5,0.5
false,0.5,0,2,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.363636,0.909091,110,23,11,11,0,0.145455,10,3.4,0.757576,4,0.037037,0,0.036364,1.971546,1.758044,1.592,0.34,0.16,0.16,0.26,0.42
false,0.5,1.6,26,6,0,5,0,0,5.2,4.230769,1,1.6,0.181818,0,0,1.910233,1.7575,1.377778,0.222222,0,0.111111,0.222222,0.555556
false,0.394737,0.8,114,24,10,5,0,0.122807,22.8,3.438596,0.928571,11.6,0.038462,0.035088,0.175439,1.861949,1.694602,1.380488,0.121951,0.097561,0.04878,0.292683,0.609756
false,0.5,1,10,0,0,2,0,0.2,5,3.8,1,2,0,0,0,2.39614,1.9523,1.28,0.8,0.2,0,0,0.6
false,0.4,2,10,0,0,7,0,0,1.428571,4.8,0.8,0,1,0,0,0,0,0,0,0,0,0,0
false,0.428571,4.666667,14,6,0,3,0.142857,0.285714,4.666667,2.857143,1,3.333333,0,0.285714,0.571429,1.73375,2,1.35,0,0.25,0,0,0.5
false,0.5,0,2,0,0,1,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,0,2,0,0,1,0,0,2,27,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.5,0,20,7,6,1,0,0,20,5.3,1,4,0,0,0,1.811911,1.4546,1.4,0.333333,0,0.111111,0.555556,0.555556
false,0.5,0,12,2,0,1,0,0,12,3.5,1,4,0.5,0,0,1.648733,1.581733,1.066667,0,0,0,0.333333,1
false,0.153846,1.916667,130,6,0,96,0,0.015385,1.354167,2.092308,0.232143,0.1875,0.793103,0,0,1.7631,1.690875,1.5,0,0.125,0,0.125,0.5
false,0.5,1,4,0,0,4,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,0,2,0,0,1,0,0,2,4,?,2,?,0,0,0,0,0,0,0,0,0,0
false,0.47619,2.8,84,12,4,10,0,0.071429,8.4,4.071429,0.966667,2.4,0.138889,0,0.095238,1.847839,1.764991,1.73913,0.086957,0.130435,0.26087,0.304348,0.391304
false,0.404762,1,42,0,2,10,0,0.095238,4.2,4.285714,0.823529,0.8,0,0,0,0,0,0,0,0,0,0,0
false,0.5,0,4,2,0,1,0,0,4,3.5,1,2,0,0,1,1.1111,1.9091,1,0,0,0,0,1
false,0.5,4,2,0,0,1,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0
false,0.5,1,6,0,2,2,0,0.666667,3,4,1,1,0,0,0,1.859767,2.229267,2.066667,0.333333,0.666667,0,0,0
false,0.5,1,6,2,0,2,0,0,3,2,1,2,0,0,0.666667,1.7389,1.61665,1,0,0,0,0.5,1
false,0.416667,2,24,2,0,3,0,0,8,4,1,3.333333,0.083333,0.333333,0,2.105114,1.532429,1.628571,0.142857,0,0.285714,0.285714,0.714286
false,0.5,0,6,2,2,1,0,0,6,4.333333,1,0,0,0,0,2.2639,2.0074,1.533333,0.666667,0.333333,0,0,0.333333
false,0.5,1.6,16,0,2,5,0,0,3.2,4.125,1,1.2,0.428571,0,0,1.74345,1.375,1.25,0,0,0,0.75,0.75
false,0.5,1,10,0,0,2,0,0,5,3.8,1,1,0,0,0,1.6591,1.6091,2.15,0,0,0.5,0.25,0.25
false,0.5,0,4,0,0,1,0,0,4,3,1,0,0,0,0,2.7778,2,1,1,0,0,0,1
false,0.5,1.333333,24,4,6,3,0,0,8,3.75,1,3.333333,0,0,0.166667,1.851637,1.805663,1.725,0.125,0.125,0.375,0.25,0.5
false,0.5,0,4,0,0,1,0,0,4,5,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.5,0,12,2,4,1,0,0,12,5.333333,1,0,0,0,0,1.849217,1.77635,1.733333,0.166667,0.166667,0.166667,0.333333,0.5
false,0.5,0,4,0,0,1,0,0,4,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,2,4,0,0,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
false,0.403846,11,52,7,2,2,0,0.038462,26,3.384615,0.8125,10,0.153846,0,0.076923,1.63956,1.677707,1.453333,0,0.133333,0.066667,0.333333,0.6
false,0.45,1,20,8,0,4,0,0,5,4.2,1,2.5,0,0,0.4,1.68334,1.6994,1.4,0,0,0,0.4,0.6
false,0.5,1,10,3,4,2,0.2,0,5,3.6,1,1,0,0,0.4,1.8651,1.856467,1.4,0.333333,0.333333,0,0.333333,0.333333
false,0.5,0,20,2,8,1,0.2,0,20,5,1,6,0.1,0,0,1.7482,1.746913,1.275,0.125,0.125,0,0.25,0.625
false,0.428571,5,42,8,13,2,0.047619,0,21,3.714286,0.857143,7,0,0.285714,0,1.963447,1.9334,1.44,0.2,0.2,0.066667,0,0.6
false,0.5,0,32,6,8,1,0,0.0625,32,4.25,1,8,0.3125,0.125,0,1.859664,1.553282,1.472727,0.090909,0,0.090909,0.363636,0.636364
false,0.5,1,2,0,0,2,0,0,1,23,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.428571,0,28,6,2,1,0,0.142857,28,4,1,12,0,0.142857,0,1.845345,1.702891,1.4,0.181818,0.272727,0.090909,0.545455,0.727273
false,0.5,0,8,4,0,1,0,0,8,3.75,1,4,0,0,0,2.014225,1.585875,1.3,0.25,0,0,0.25,0.75
false,0.5,0,4,2,2,1,0,0.5,4,4,1,0,0,0,0,1.63335,1.5,1.4,0,0,0,0.5,0
false,0.428571,0,14,2,0,1,0.142857,0,14,3.428571,1,6,0.285714,0.571429,0,1.9055,1.77112,1.24,0.2,0.2,0,0,0.6
false,0.431034,1.428571,58,18,7,7,0,0.034483,8.285714,4.482759,1,4,0,0,0.206897,1.75666,1.667175,1.45,0.1,0.1,0,0.4,0.6
false,0.5,1,12,2,4,2,0,0,6,3.833333,1,1,0.333333,0,0,1.765475,1.78025,1.25,0,0,0,0,0.5
false,0.5,0,12,0,2,1,0,0,12,3.166667,1,2,0.666667,0,0,1.4514,1.7232,1.1,0,0,0,0,1
false,0.5,1,2,0,0,2,0,0,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,1,4,0,2,2,0,0,2,3,1,1,0,0,0,2.6,1.25,1.4,1,0,0,1,0
false,0.5,4,8,0,2,1,0,0,8,2.75,1,2,0,0,0,0,0,0,0,0,0,0,0
false,0.5,0,2,0,0,1,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0
false,0.314815,0,54,8,4,1,0.037037,0.074074,54,2.888889,0.65,14,0.111111,0,0,2.023227,1.747895,1.290909,0.454545,0.045455,0,0.181818,0.5
false,0.5,1,6,2,0,2,0,0,3,3,1,1,0,0,0,2.0164,1.6111,1,0.333333,0,0,0.333333,1
false,0.5,0,2,0,0,1,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0
false,?,4,0,0,0,1,?,?,0,?,?,0,?,?,?,0,0,0,0,0,0,0,0
false,0.5,1,10,0,2,4,0,0.2,2.5,5,1,0.5,0.25,0,0,2.0625,1.975,1.4,0.5,0.5,0,0,0
false,0.5,2,14,2,4,3,0,0.142857,4.666667,4.428571,1,1.333333,0.142857,0,0,1.7835,1.65872,1.24,0.2,0.2,0,0.4,0.6
false,0.33871,2.5,62,18,8,4,0.096774,0,15.5,2.935484,0.733333,8,0.033333,0.129032,0.322581,1.735179,1.637247,1.126316,0,0.052632,0,0.315789,0.842105
false,0.470588,1,34,6,2,4,0,0.235294,8.5,3.117647,1,4.5,0.0625,0.117647,0.117647,1.9635,1.797514,1.585714,0.142857,0.071429,0.071429,0.214286,0.428571
false,0.5,1,2,0,0,2,0,0,1,3,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.5,0,2,0,0,1,0,0,2,8,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,1,8,2,2,2,0,0,4,2.5,1,2,0,0,0,1.669533,1.990167,1.4,0,0,0,0,0.666667
false,0.5,1,8,2,1,4,0,0.5,2,4.25,1,0.5,0.25,0,0,1.9,1.874733,1.6,0,0,0,0.333333,0.333333
false,0.5,1,6,2,0,2,0,0.333333,3,3,1,1,0,0,0,2.1875,1.7889,2.2,0.5,0,0.5,0,0
false,0.5,1,12,2,0,2,0,0,6,2.833333,1,5,0,0.333333,0.333333,1.76286,1.61744,1.2,0,0,0,0.2,0.8
false,0.5,0,4,0,0,1,0,0,4,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.3125,2,16,4,0,5,0,0,3.2,2.875,0.666667,0.8,0.166667,0,0,2,1.6,1.4,0,0,0,0,0
false,0.5,0,8,0,0,1,0,0,8,6.75,1,0,0.75,0,0,0,0,0,0,0,0,0,0
false,0.5,0,4,0,0,1,0,0,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,3,20,6,2,2,0,0.1,10,4,1,3,0.1,0,0.2,1.8382,1.634338,1.75,0.25,0.25,0.25,0.375,0.125
false,0.44,2.4,50,11,6,5,0.04,0.04,10,4.2,1,4,0.086957,0.08,0.08,1.918963,1.656013,1.4625,0.1875,0.0625,0.1875,0.3125,0.625
false,0.5,2,2,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
false,?,6,0,0,0,1,?,?,0,?,?,0,?,?,?,0,0,0,0,0,0,0,0
false,0.5,1,4,0,0,2,0,0,2,2.5,1,1,0,0,0,1.7,1.3333,1,0,0,0,1,1
false,0.375,1,88,17,8,8,0,0.159091,11,4.045455,0.769231,4.5,0.071429,0.136364,0,1.720515,1.797491,1.470588,0.058824,0.205882,0.058824,0.264706,0.529412
false,0.5,1,12,0,0,2,0,0.166667,6,4.333333,1,2,0.333333,0,0,1.4375,1.8125,1.2,0,0.5,0,0.5,0.5
false,0.5,1,2,0,2,2,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
false,0.5,2,16,4,2,1,0,0.125,16,3.5,1,6,0.125,0,0,1.82254,1.78696,2,0.2,0.2,0.4,0.4,0.4
false,0.396226,1.714286,106,23,8,7,0,0.169811,15.142857,3.641509,0.96,8,0.115385,0.113208,0.037736,1.854202,1.723561,1.482927,0.04878,0.121951,0.097561,0.317073,0.585366
false,0.5,0,14,2,2,1,0,0.285714,14,4.142857,1,8,0,0.285714,0,2.248314,1.859314,1.457143,0.428571,0.142857,0.142857,0.285714,0.571429
false,0.5,0,4,0,2,1,0,0,4,4.5,1,0,0.5,0,0,2.6,1.75,1.2,1,0,0,0,1
false,0.447368,2,38,9,3,4,0.105263,0.052632,9.5,2.789474,0.909091,4,0.052632,0.105263,0.105263,1.926853,1.751787,1.386667,0.133333,0.133333,0,0.266667,0.6
false,0.5,0,2,0,2,1,0,0,2,4,1,0,0,0,0,2.2857,1.8571,1,1,0,0,0,1
false,0.5,1,2,0,0,2,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
false,0.5,1,24,6,2,4,0,0.083333,6,3.833333,1,2,0,0,0,1.931883,1.663883,1.133333,0.166667,0,0,0.5,0.833333
false,0.5,0,10,2,2,1,0,0.2,10,4.2,1,2,0,0,0,1.5873,1.3409,2,0,0,0.5,0.5,0.5
false,0.5,1.5,8,0,2,4,0,0,2,8.25,1,0.5,0.5,0,0.5,1.9091,1.8889,1,0,0,0,0,1
false,0.461538,4.666667,26,0,4,3,0,0.153846,8.666667,5.307692,0.888889,2.666667,0.5,0,0,1.7216,1.582025,1.3,0,0,0,0.25,0.75
false,0.5,1,6,0,0,2,0,0.333333,3,4,1,1,0,0,0,2.496433,1.933333,1.8,1,0,0.333333,0,0.333333
false,0.5,0,12,2,2,1,0,0,12,3.833333,1,6,0,0,0,2.1541,1.832267,1.5,0.5,0.166667,0.166667,0.166667,0.666667
false,0.5,4,24,2,5,1,0,0,24,3.666667,1,6,0,0,0.333333,2.09375,1.9224,1.6,0.25,0.25,0.25,0,0.25
false,0.5,0.666667,14,2,2,3,0,0,4.666667,4.142857,1,2,0.166667,0,0,1.63335,1.4697,1.15,0,0,0,0.5,0.75
false,0.5,2,14,2,0,1,0,0,14,3,1,0,0.5,0,0,2.2375,2.0357,1.6,0.5,0.5,0,0,0.5
false,0.5,2,2,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
false,0.478261,1.333333,46,6,2,6,0.043478,0.086957,7.666667,3.782609,0.9375,2.333333,0,0,0.086957,0,0,0,0,0,0,0,0
false,0.5,0,2,0,0,1,0,0,2,5,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.5,1,6,0,1,2,0.333333,0,3,4,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.5,0.8,6,0,0,5,0,0,1.2,3,1,0.4,0.5,0,0,0,0,0,0,0,0,0,0
false,0.5,0.666667,8,0,0,3,0,0.25,2.666667,2.75,1,0.666667,0.5,0,0,1.625,2.2361,2.2,0,0.5,0.5,0,0
false,0.5,0,8,2,0,1,0,0,8,3,1,2,0.25,0,0,1.908333,1.568233,1.133333,0.333333,0,0,0.333333,0.666667
false,0.5,0,6,0,0,1,0,0,6,5,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.5,0,2,0,0,1,0,0,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,1,8,4,2,2,0,0,4,2.5,1,1,0,0,0.5,1.75,2.03975,1.1,0,0.5,0,0.5,1
false,0.5,1,8,0,0,4,0,0,2,8.25,1,0,0,0,0,1.8333,1.2857,2.8,0,0,1,1,0
false,0.5,1,6,2,0,2,0,0.333333,3,3,1,2,0,0,0.666667,2,1.7778,3,0,0,1,0,0
false,0.5,2,2,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,1,16,6,2,2,0,0.125,8,4.25,1,3,0,0,0,1.769271,1.616671,1.4,0,0,0,0.285714,0.571429
false,0.5,0,22,6,4,1,0,0.090909,22,3.545455,1,8,0,0,0,1.758475,1.438688,1.425,0.125,0,0.125,0.75,0.5
false,0.5,2,6,2,1,3,0,0,2,4.333333,1,0.666667,0,0.666667,0,2.6,1.75,1.2,1,0,0,0,1
false,0.5,0,4,0,2,1,0,0.5,4,3,1,0,0.5,0,0,2,2.2,2,0,0,0,0,0
false,0.5,6,42,8,12,1,0,0.142857,42,3.52381,1,12,0.052632,0,0.190476,1.891457,1.844636,1.7,0.142857,0.071429,0.214286,0.142857,0.357143
false,0.5,1,4,0,0,2,0,0,2,3,1,1,0.5,0,0,0,0,0,0,0,0,0,0
false,0.5,2,2,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,1,14,0,2,6,0.142857,0,2.333333,3.714286,1,0.666667,0.333333,0,0,1.553567,1.353967,1.733333,0,0,0.333333,1,0.333333
false,0.5,0,10,0,2,1,0,0,10,2.6,1,4,0.4,0,0,1.55,1.5,1,0,0,0,0,1
false,0.5,1,2,0,0,2,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.425,4,80,8,14,1,0.05,0.075,80,3.475,0.925926,26,0.125,0.1,0,2.079352,1.687148,1.630303,0.333333,0.030303,0.181818,0.242424,0.424242
false,0.5,1,26,6,0,4,0,0.076923,6.5,4.692308,1,3,0,0.153846,0.153846,2.068044,1.924011,1.666667,0.222222,0.111111,0.222222,0,0.444444
false,0.5,1,6,0,0,2,0,0,3,2.666667,1,2,0,0.666667,0,1.7143,1.5,1.4,0,0,0,0,0
false,0.5,1,10,1,2,2,0,0.2,5,2.4,1,2,0,0,0.4,1.866667,1.915833,1.4,0.333333,0,0,0,0.666667
false,0.5,1,14,2,2,4,0,0,3.5,3.714286,1,1,0.166667,0.285714,0,2.047633,1.419867,1.466667,0,0,0,0.666667,0.666667
false,0.4375,1,16,0,6,4,0,0,4,4.875,0.8,1.5,0.125,0,0,1.5622,1.59742,1.28,0.2,0,0,0.2,0.6
false,0.5,2,2,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
false,0.5,1,12,4,0,2,0,0,6,4.833333,1,2,0.166667,0.333333,0,2.03572,1.58788,1.52,0.2,0,0,0.4,0.6
false,0.5,1,2,0,0,2,0,0,1,3,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.5,1,10,2,0,2,0,0,5,3.4,1,2,0.25,0,0,2.2778,1.6923,2,0.5,0,0.5,0.5,0.5
false,0.472222,4,36,7,4,1,0.055556,0.055556,36,3.555556,0.916667,12,0.222222,0,0,1.990071,1.843671,1.371429,0.357143,0.142857,0.071429,0.214286,0.571429
false,0.5,1,2,0,0,2,0,0,1,3,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.5,0,10,0,2,1,0,0.2,10,4.2,1,2,0.2,0,0,1.9375,2.20835,1.4,0.5,0.5,0,0,0
false,0.5,0.8,12,0,0,5,0,0,2.4,5.166667,1,0.4,0.4,0,0,1.8889,1.625,1,0,0,0,0,1
false,0.4375,2.222222,48,16,6,9,0,0.041667,5.333333,3.791667,0.941176,1.555556,0,0.25,0,2.1095,1.596179,1.414286,0.357143,0.071429,0.071429,0.428571,0.571429
false,0.5,2,10,0,0,1,0,0,10,3.6,1,2,0,0,0,1.5,1.6667,1,0,0,0,0,1
false,0.5,0,14,4,0,1,0,0,14,3.285714,1,4,0.142857,0,0,2.0868,1.563825,1.3,0.25,0,0,0.5,0.5
false,0.5,4,2,0,0,1,0,0,2,8,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,1,12,5,2,4,0.166667,0,3,3.166667,1,1,0,0.333333,0,2.135725,1.728525,1.15,0.25,0.25,0,0.5,0.75
false,0.5,0.666667,22,5,2,3,0,0.090909,7.333333,4.272727,1,3.333333,0.2,0.181818,0.181818,1.944583,1.6378,1.533333,0.166667,0,0.166667,0.333333,0.5
false,0.5,1.2,14,0,0,5,0,0,2.8,3,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,0,2,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,0,2,0,0,1,0,0,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0
false,0.444444,0,18,4,2,1,0,0.111111,18,2.777778,0.857143,4,0.222222,0,0,1.806443,1.923157,1.285714,0.285714,0.142857,0,0.142857,0.428571
false,0.5,0,6,0,0,1,0,0.333333,6,3.333333,1,2,0.333333,0,0,2.54465,1.9,1.2,1,0,0,0,0.5
false,0.5,0,4,0,0,1,0,0,4,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,1,8,3,0,2,0,0.25,4,3.75,1,2,0,0,0,2.28025,1.86365,1,0.5,0,0,0,1
false,0.5,0,2,0,0,1,0,0,2,5,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.5,0,2,0,0,1,0,0,2,9,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,0,24,2,0,1,0,0,24,3.5,1,4,0,0,0.166667,0,0,0,0,0,0,0,0
false,0.5,1,6,0,2,2,0.333333,0,3,4,1,0,0,0,0,2.125,1.9514,1.6,0,0,0,0,0
false,0.5,1,6,0,0,2,0,0,3,3.666667,1,2,0,0,0,1.5972,1.4167,1.1,0,0,0,0.5,1
false,0.45,4,20,0,0,1,0,0,20,5.5,0.9,0,?,0,0,0,0,0,0,0,0,0,0
false,0.5,1,22,6,0,2,0,0,11,3.636364,1,4,0.181818,0,0,1.968278,1.782044,1.822222,0.222222,0.111111,0.222222,0.222222,0.333333
false,0.406977,1.5,86,22,18,8,0,0.069767,10.75,3.697674,0.913043,5,0,0.093023,0.232558,1.923571,1.854074,1.43871,0.193548,0.193548,0.064516,0.032258,0.548387
false,0.5,1,2,0,0,2,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,1,12,3,0,4,0,0,3,3.833333,1,1,0.333333,0,0,1.633925,1.617425,1.15,0,0,0,0.5,0.75
false,0.5,4,2,0,0,1,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0
false,0.5,0,2,0,0,1,0,0,2,2,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.416667,0,36,9,4,1,0.055556,0,36,3.555556,0.818182,14,0,0,0.222222,1.9344,1.901515,1.461538,0.230769,0.307692,0.076923,0.230769,0.538462
false,0.5,2,16,3,3,3,0,0.125,5.333333,2.875,1,1.333333,0.25,0,0,1.63492,1.64482,2.12,0,0,0.4,0.4,0.2
false,0.5,1,4,0,0,2,0.5,0,2,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0
false,0.5,1,2,0,0,2,0,0,1,3,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.5,2,8,2,2,2,0,0,4,2.25,1,2,0,0,0.5,1.5043,2.0269,1,0,0,0,0,1
false,0.5,0,2,0,0,1,0,0,2,8,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.5,4,2,0,0,1,0,0,2,4,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.5,6,20,3,0,3,0,0.1,6.666667,5,1,1.333333,0.3,0,0,1.758925,1.909625,1.5,0,0,0,0.25,0.5
false,0.5,1,12,2,2,4,0,0.166667,3,4.333333,1,1,0.166667,0,0.333333,1.611133,2.052767,1.466667,0,0.333333,0,0.333333,0.666667
false,0.5,1,8,0,2,2,0,0,4,3.5,1,1,0.666667,0,0,2.5,2.5,2.4,1,1,0,0,0
false,0.5,3.333333,26,3,4,3,0,0,8.666667,3.615385,1,2.666667,0.166667,0,0,1.8,1.542589,1.488889,0,0,0.222222,0.555556,0.666667
false,0.5,0,12,4,0,1,0,0.333333,12,3.5,1,6,0,0,0,1.9676,1.954183,1.633333,0.333333,0.166667,0,0.166667,0.333333
false,0.444444,0,18,1,2,1,0,0.222222,18,3.888889,0.833333,6,0,0.222222,0,1.758437,1.798438,2.075,0.125,0.25,0.25,0.125,0.125
false,0.5,6,4,0,0,1,0,0,4,4,1,0,0.5,0,0,0,0,0,0,0,0,0,0
false,0.5,0,4,4,0,1,0,0,4,5.5,1,0,0,0,0,1.75,1.6667,2.6,0,0,1,0,0
false,0.5,1,14,6,2,2,0,0,7,3.428571,1,2,0,0.285714,0,1.963167,1.963283,1.333333,0.333333,0.333333,0,0,0.666667
false,0.419355,1.8,62,14,8,10,0.032258,0.096774,6.2,3.870968,0.95,2.2,0.1,0.064516,0.258065,1.943189,1.73365,1.511111,0.111111,0.111111,0.111111,0.277778,0.611111
false,0.5,1,10,0,0,4,0,0,2.5,4,1,0.5,0,0,0.4,0,0,0,0,0,0,0,0
false,0.5,4,18,4,0,1,0,0.111111,18,4.333333,1,8,0,0,0,1.797722,1.791133,1.688889,0.111111,0.222222,0.222222,0.333333,0.444444
false,0.428571,3.6,28,4,2,5,0,0,5.6,2.428571,0.818182,1.2,0.166667,0,0,1.86668,1.5306,1.24,0,0,0,0.4,0.8
false,0.473684,4,38,5,8,5,0,0.157895,7.6,3.947368,1,1.6,0.157895,0,0,1.7707,1.581221,1.457143,0.142857,0,0,0.428571,0.428571
false,0.5,4,4,0,0,1,0,0,4,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,1,4,0,2,2,0,0,2,10,1,1,0,0,0,1.8,1.5,1.4,0,0,0,0,0
false,0.5,1.5,26,2,4,4,0,0.153846,6.5,3.076923,1,3,0,0.153846,0.153846,1.904,1.59476,1.44,0.1,0,0.1,0.4,0.6
false,0.5,6,8,0,0,1,0,0,8,3,1,0,0.75,0,0,0,0,0,0,0,0,0,0
false,0.5,4,10,2,1,1,0,0,10,3.8,1,4,0.25,0.4,0,2.136533,1.601867,1.133333,0.333333,0,0,0,1
false,0.5,1.333333,10,4,0,3,0,0,3.333333,2.8,1,1.333333,0,0,0.4,1.949733,1.7176,1.733333,0.333333,0,0.333333,0,0.666667
false,0.5,4,4,0,0,1,0,0,4,3.5,1,0,0.5,0,0,0,0,0,0,0,0,0,0
false,0.5,0,4,0,0,1,0,0,4,3,1,0,0.5,0,0,1.5,2.2857,2.4,0,1,0,0,0
